Time,"Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Core6,0","Temp:Core7,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Frequency:Core 8,Frequency:Core 9,Frequency:Core 10,Frequency:Core 11,Frequency:Core 12,Frequency:Core 13,Frequency:Core 14,Frequency:Core 15,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,Util:Core 8,Util:Core 9,Util:Core 10,Util:Core 11,Util:Core 12,Util:Core 13,Util:Core 14,Util:Core 15,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:dram,0"
2025-04-17_10:48:45,63.0,63.0,63.0,62.0,63.0,61.0,59.0,61.0,57.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.8,88.2,0,0.7
2025-04-17_10:48:45,63.0,63.0,63.0,62.0,63.0,61.0,59.0,61.0,57.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.6,87.5,0,0.7
2025-04-17_10:48:45,65.0,65.0,64.0,65.0,65.0,63.0,65.0,63.0,62.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.4,87.3,0,0.7
2025-04-17_10:48:45,65.0,65.0,64.0,65.0,65.0,63.0,65.0,63.0,62.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.4,87.2,0,0.7
2025-04-17_10:48:46,65.0,65.0,64.0,65.0,65.0,63.0,65.0,63.0,62.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.7,87.5,0,0.8
2025-04-17_10:48:46,65.0,65.0,64.0,65.0,65.0,63.0,65.0,63.0,62.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.4,87.3,0,0.7
2025-04-17_10:48:46,65.0,65.0,64.0,65.0,65.0,63.0,65.0,63.0,62.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,89.2,86.1,0,0.7
2025-04-17_10:48:46,66.0,66.0,60.0,60.0,64.0,62.0,58.0,62.0,61.0,4450.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,3400.0,4600.0,4600.0,3400.0,4600.0,4600.0,94.0,100.0,95.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,55.0,100.0,100.0,52.4,100.0,100.0,83.1,80.1,0,0.7
2025-04-17_10:48:46,66.0,66.0,60.0,60.0,64.0,62.0,58.0,62.0,61.0,4075.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,3400.0,3400.0,4600.0,4600.0,3400.0,3400.0,3400.0,3400.0,4600.0,4600.0,56.9,100.0,52.4,100.0,100.0,100.0,59.1,38.1,33.3,22.7,100.0,0.0,4.8,4.8,4.8,100.0,100.0,72.2,69.0,0,0.7
2025-04-17_10:48:47,66.0,66.0,60.0,60.0,64.0,62.0,58.0,62.0,61.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,4600.0,89.5,100.0,72.7,100.0,100.0,100.0,100.0,76.2,76.2,100.0,100.0,77.3,76.2,76.2,77.3,100.0,100.0,86.7,81.8,0,0.7
