Time,"Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Core4,0","Temp:Core5,0","Temp:Core6,0","Temp:Core7,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Frequency:Core 8,Frequency:Core 9,Frequency:Core 10,Frequency:Core 11,Frequency:Core 12,Frequency:Core 13,Frequency:Core 14,Frequency:Core 15,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,Util:Core 8,Util:Core 9,Util:Core 10,Util:Core 11,Util:Core 12,Util:Core 13,Util:Core 14,Util:Core 15,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:dram,0"
2025-04-10_11:04:38,49.0,49.0,48.0,48.0,46.0,49.0,47.0,49.0,48.0,3493.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4896.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,7.6,0,0.6
2025-04-10_11:04:38,49.0,49.0,48.0,48.0,46.0,49.0,47.0,49.0,48.0,3492.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4879.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,6.5,0,0.6
2025-04-10_11:04:39,49.0,49.0,48.0,48.0,46.0,49.0,47.0,49.0,48.0,3493.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4895.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.9,0,0.6
2025-04-10_11:04:39,49.0,48.0,48.0,48.0,46.0,48.0,47.0,49.0,48.0,3491.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4866.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,6.8,0,0.6
2025-04-10_11:04:39,49.0,48.0,48.0,48.0,46.0,48.0,47.0,49.0,48.0,3493.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4892.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,7.5,0,0.6
2025-04-10_11:04:39,49.0,48.0,48.0,48.0,46.0,48.0,47.0,49.0,48.0,3493.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4896.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,7.0,0,0.6
2025-04-10_11:04:40,49.0,48.0,48.0,48.0,46.0,48.0,47.0,49.0,48.0,3492.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4879.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,2.1,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.8,4.5,0.0,0.0,0.0,0.0,0.0,17.0,11.0,0,0.8
2025-04-10_11:04:40,49.0,48.0,48.0,48.0,46.0,48.0,47.0,49.0,48.0,3492.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4887.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,8.8,0,0.6
2025-04-10_11:04:40,49.0,49.0,48.0,48.0,47.0,49.0,48.0,49.0,48.0,3378.4,3054.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.4,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,4.3,0.0,0.0,0.0,0.0,0.0,0.0,14.9,8.8,0,0.6
2025-04-10_11:04:40,49.0,49.0,48.0,48.0,47.0,49.0,48.0,49.0,48.0,3493.5,4896.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,0.9,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,6.7,0,0.6
2025-04-10_11:04:40,49.0,49.0,48.0,48.0,47.0,49.0,48.0,49.0,48.0,3493.5,4895.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,0.9,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1,7.2,0,0.6
2025-04-10_11:04:41,49.0,49.0,48.0,48.0,47.0,49.0,48.0,49.0,48.0,3493.1,4889.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.2,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,15.4,9.3,0,0.7
2025-04-10_11:04:41,49.0,49.0,48.0,48.0,47.0,49.0,48.0,49.0,48.0,3493.4,4893.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,0.9,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,7.4,0,0.6
2025-04-10_11:04:41,50.0,50.0,48.0,48.0,47.0,49.0,47.0,49.0,48.0,3492.4,4879.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.5,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,9.7,0,0.6
2025-04-10_11:04:41,50.0,50.0,48.0,48.0,47.0,49.0,47.0,49.0,48.0,3493.4,4894.9,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.2,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,14.2,8.1,0,0.6
2025-04-10_11:04:41,50.0,50.0,48.0,48.0,47.0,49.0,47.0,49.0,48.0,3492.2,4875.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4669.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.5,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,15.7,9.6,0,0.6
2025-04-10_11:04:42,50.0,50.0,48.0,48.0,47.0,49.0,47.0,49.0,48.0,3492.9,4886.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,0.9,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,8.4,0,0.6
2025-04-10_11:04:42,50.0,50.0,48.0,48.0,47.0,49.0,47.0,49.0,48.0,3492.7,4882.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,8.4,0,0.6
2025-04-10_11:04:42,49.0,49.0,48.0,49.0,47.0,48.0,47.0,49.0,48.0,3493.0,4888.7,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.8,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,4.5,0.0,18.8,12.9,0,0.7
2025-04-10_11:04:42,49.0,49.0,48.0,49.0,47.0,48.0,47.0,49.0,48.0,3493.0,4887.8,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.2,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,7.3,0,0.6
2025-04-10_11:04:42,49.0,49.0,48.0,49.0,47.0,48.0,47.0,49.0,48.0,3493.2,4890.6,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.2,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,8.2,0,0.6
2025-04-10_11:04:43,49.0,49.0,48.0,49.0,47.0,48.0,47.0,49.0,48.0,3490.5,4848.2,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.8,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,16.0,9.9,0,0.7
2025-04-10_11:04:43,49.0,49.0,48.0,49.0,47.0,48.0,47.0,49.0,48.0,3449.1,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4185.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.4,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,4.3,0.0,0.0,0.0,0.0,0.0,0.0,16.4,10.5,0,0.6
2025-04-10_11:04:43,51.0,51.0,49.0,48.0,47.0,49.0,47.0,49.0,49.0,3492.4,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,4878.5,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,3400.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,11.7,0,0.7
